closetime,openprice,highprice,lowprice,closeprice,volume,datetime,averageprice,updown
1510650000,762944,764328,750000,752910,674.8546,2017-11-14 18:00:00,757164.0,1
1510653600,752910,763979,752798,762701,529.8134,2017-11-14 19:00:00,758388.5,1
1510657200,762702,767379,754766,763171,846.90344,2017-11-14 20:00:00,761072.5,2
1510660800,763171,763171,750000,750420,1110.6613,2017-11-14 21:00:00,756585.5,2
1510664400,751025,758238,740001,752436,1023.0752,2017-11-14 22:00:00,749119.5,1
1510668000,752436,754460,743858,746925,600.0426,2017-11-14 23:00:00,749159.0,1
1510671600,746850,757000,746752,755710,831.9947,2017-11-15 00:00:00,751876.0,2
1510675200,756016,756764,746838,750329,500.1723,2017-11-15 01:00:00,751801.0,2
1510678800,750325,758329,743991,754616,857.99615,2017-11-15 02:00:00,751160.0,1
1510682400,754686,758599,750581,751946,362.9718,2017-11-15 03:00:00,754590.0,1
1510686000,752020,759259,750120,752144,451.51553,2017-11-15 04:00:00,754689.5,1
1510689600,754370,761000,752234,760558,301.7612,2017-11-15 05:00:00,756617.0,1
1510693200,760067,763810,758171,761000,298.29822,2017-11-15 06:00:00,760990.5,2
1510696800,760800,762171,756220,759021,268.16727,2017-11-15 07:00:00,759195.5,1
1510700400,758963,766265,756668,758668,365.08942,2017-11-15 08:00:00,761466.5,2
1510704000,758480,763943,754000,762731,390.143,2017-11-15 09:00:00,758971.5,1
1510707600,763219,774518,761880,770391,1334.914,2017-11-15 10:00:00,768199.0,1
1510711200,770391,775420,768000,771349,680.6187,2017-11-15 11:00:00,771710.0,1
1510714800,771350,783509,769086,779102,1238.4476,2017-11-15 12:00:00,776297.5,1
1510718400,779644,780999,775550,778900,584.64557,2017-11-15 13:00:00,778274.5,2
1510722000,778621,779229,772653,777240,601.8544,2017-11-15 14:00:00,775941.0,1
1510725600,777300,778800,775000,775378,408.94254,2017-11-15 15:00:00,776900.0,1
1510729200,775844,779390,774755,779200,369.77765,2017-11-15 16:00:00,777072.5,1
1510732800,779200,790850,779007,785858,1168.7687,2017-11-15 17:00:00,784928.5,1
1510736400,785858,790729,785389,790712,589.6081,2017-11-15 18:00:00,788059.0,1
1510740000,790700,797914,787800,788200,1117.3387,2017-11-15 19:00:00,792857.0,2
1510743600,788200,795870,787152,795865,785.9013,2017-11-15 20:00:00,791511.0,1
1510747200,795715,809498,794484,808199,1977.5803,2017-11-15 21:00:00,801991.0,1
1510750800,808132,820050,807022,817671,2322.4558,2017-11-15 22:00:00,813536.0,2
1510754400,817664,817891,806813,809700,1255.1713,2017-11-15 23:00:00,812352.0,1
1510758000,809757,818049,809503,810900,920.0722,2017-11-16 00:00:00,813776.0,1
1510761600,810349,825545,810006,824498,1202.6454,2017-11-16 01:00:00,817775.5,1
1510765200,824445,824500,813448,818501,625.92694,2017-11-16 02:00:00,818974.0,1
1510768800,818861,821800,816506,820196,279.60446,2017-11-16 03:00:00,819153.0,2
1510772400,820199,820416,812000,815708,332.62518,2017-11-16 04:00:00,816208.0,1
1510776000,817130,822840,815268,819519,371.9944,2017-11-16 05:00:00,819054.0,1
1510779600,819518,828400,817640,825000,452.43524,2017-11-16 06:00:00,823020.0,1
1510783200,825179,829498,820095,829058,450.0585,2017-11-16 07:00:00,824796.5,1
1510786800,828832,831000,822500,827500,571.0323,2017-11-16 08:00:00,826750.0,2
1510790400,827500,828600,822001,827732,432.9582,2017-11-16 09:00:00,825300.5,1
1510794000,827733,828594,822541,823004,340.5669,2017-11-16 10:00:00,825567.5,2
1510797600,823217,824000,808001,816500,1159.4543,2017-11-16 11:00:00,816000.5,1
1510801200,816500,822892,812740,818500,480.76294,2017-11-16 12:00:00,817816.0,1
